"(Intercept)","t","Sex1","SingleorDoubleParent1","EmploymentStatus1","EmploymentStatus2","EducationStat2","EducationStat3","EducationStat4","EducationStat5","EducationStat6","EducationStat7","EducationStat8","EducationStat9","EducationStat10","EducationStat11","HasSibling1"
4.17624780143945,0.278428985752996,-2.54010639074657,-4.1433387957309,-0.404343360474783,0.719830007963074,55.0424087461709,-1.22090578045217,-1.94825706653056,0.103710102754457,-3.87847303198933,-5.2803961395923,-2.27338981151381,-2.02464559642614,-2.92030661064245,-3.54529559518962,-0.447604456241085
-25.309710593715,0.227000000674723,-6.47378860287653,18.233113239825,-0.589999808753484,0.062951690463216,49.6372148305369,-10.5298165578886,-10.8237173731067,-33.7093207337132,-9.92936888242455,-3.5730496534532,-13.0301424548966,-10.844968748406,-14.1194526071937,-7.24119910936288,18.4320422875739
1.71016111415651,0.397243101806991,-1.62144668854006,-4.67062846173938,-0.407612590180173,1.10111408794242,55.2972063995787,-2.98893449855316,-4.57073827574385,-1.8915966823327,-6.23306561469955,-8.38154663030457,-3.18128422745971,-2.94445431210938,-4.86596427426998,-118.104595845227,-0.681654783529435
-45.6491751316271,0.226563923167655,-2.65544241909577,13.8707386340657,0.683328484231694,-0.44153641509468,66.3406844694313,4.0502643335867,-5.09560534162379,5.98006596620043,2.2150520913291,10.1287480183529,-9.96341002694346,4.53209936089637,-10.7551846935791,3.847617545201,27.064469302592
-3.25284716359697,0.851108878944399,-2.07588352132604,-2.38828791876831,-1.12466330274171,1.60160118095738,50.639099903528,-65.8703879992781,-70.2176269835187,-8.66971794584055,-13.1387403510209,-12.8043924935771,-2.31841864936778,-8.22326472321997,-8.8536176070044,-79.1215598820178,0.853204700937818
-30.8462470390086,0.681335175711512,-7.3145751876174,25.8096023527248,-0.224710803349803,-1.85285693820273,27.7599710136743,-11.4952417664578,-12.9841781596269,-8.47398136439327,-13.4498284804325,-5.3213470178831,-39.0300276714738,-38.6450986510556,-15.8109422664934,-43.3847789068653,16.0055178426328
-25.068241326899,1.96130693025961,0.826699925367377,-2.301528753806,-9.49968988979318,2.82272788375516,46.9371642940598,-23.1082676676301,-23.6906602168715,-40.1658915348439,-34.8672718407906,-50.1774176946598,-42.7420183949452,-43.148119790978,-10.6985824838962,-40.9410685719647,0.591636162103496
-39.6200681115872,1.41081593742823,-20.4416963599078,30.3848996410424,2.04960748972452,-0.405293409621686,41.9704091498919,-21.0358065326561,-17.0520433944806,-17.8719054139875,-24.1106841120976,-28.8385207709217,-29.388675670835,-15.8100403111836,-26.0889142720526,-38.4002757694494,19.1483671402058
