"Priors"
0.053417040549322
0.0986977458750898
0.0765810852456663
0.0585962074500962
0.0693477824316037
0.0467613647793696
0.0705881622704113
0.097119530947331
0.162188083098832
0.112897243652473
0.153805753699805
