"(Intercept)","t","Sex1","SingleorDoubleParent1","EmploymentStatus1","EmploymentStatus2","EducationStat2","EducationStat3","EducationStat4","EducationStat5","EducationStat6","EducationStat7","EducationStat8","EducationStat9","EducationStat10","EducationStat11","HasSibling1"
1.23399488253621,0.23570454584881,-1.4622477657536,-2.49495775597589,-0.317995544142186,-0.157280880688349,0.0611424316542086,-5.13247938868345,-3.42898441248596,-3.6685736979374,-2.35959796642918,-35.2542089192893,-2.77486264788129,-4.12584748427841,-2.80636221240144,-2.37635257925863,-0.860011252881283
-6.41331943483263,0.231187611715084,4.01318102279134,-1.55654012484246,-0.38577706650638,1.24248750845958,2.49844172223865,-34.2260045276217,-8.02060889180159,-7.98771598576557,-5.5813535603055,35.9962026487579,-6.64374671974759,-8.63451315635444,-5.68853087164396,0.423117867305703,6.49897087877516
-0.102556777866648,0.295157978828079,-2.70070874835733,-3.97461310573537,-1.65998962209939,0.0637745166711917,-1.05742390170543,-5.12054697146302,-3.29814382381875,-4.26195424512985,-1.79963821976902,-3.0707140425839,-2.2428443395315,-4.28560238504382,-3.60463642434481,-3.19611253447849,-20.8061716489907
-11.5899040147695,0.426942053774164,5.78733636164986,-3.32064911398793,0.443986211294641,0.690886653829508,1.69764545995913,-25.8574945050776,-21.7234510081603,-17.6300546247005,-3.57454648030424,37.1256804786342,-18.3573896232422,-17.1758148407483,-7.0215273374348,0.892327804912128,7.08422733435841
-5.66804016740516,0.364411330159583,1.00930979147861,3.28733522750371,2.70458085128711,1.02164376970915,0.367491991145413,-6.82700070212364,-7.54567626226539,-37.7465931839917,-7.38566543725533,-2.70091189508712,-22.7455911649186,-7.09296044024323,-4.85875193260227,-26.5095594952015,-2.47858344308379
-14.5546336060239,0.495190693312377,9.22049088302482,5.6383446529625,0.948649562367631,2.78765008895288,1.1350626408721,-11.8509373710324,-52.6040178725409,-4.67358269213827,-5.59861156482455,35.971682718311,-7.35489593518067,-9.29720418048472,-8.41029972007946,-1.06962564023624,3.42938501966048
-14.2513205525084,0.2453147015091,12.3749386589697,-1.90511393915534,0.461673540931588,4.0207842079529,4.35385910450939,-12.9533269232395,-3.2936053660671,-8.74993447243093,-11.027245736526,25.021383794972,-17.1983992514306,-13.5446761687247,-11.7740026643267,-16.2269277024572,-7.50491990191794
-25.1811758609266,0.574419661977244,20.0389201516801,4.14713199943086,-7.50390049922108,3.10690175855168,0.663011829055412,-20.1085063132099,-24.716544218356,-15.2351558580989,-8.25593822074282,20.2753116169554,-22.1021949072837,-11.1493945364234,-9.11192792424948,-15.433495422141,2.60077685785902
